"rank","word","count","wordle_valid"
"3039","dunst","630357","False"
"3040","junta","629394","True"
"3041","grout","628986","True"
"3042","curie","628416","True"
"3043","paola","627843","False"
"3044","donny","627077","True"
"3045","erick","626971","True"
"3046","groot","626768","False"
"3047","taker","625940","True"
"3048","janes","624883","True"
"3049","sages","624245","True"
"3050","accum","623651","False"
"3051","linea","623134","False"
"3052","scorn","622924","True"
"3053","whirl","622629","True"
"3054","hinds","621387","True"
"3055","tibia","620778","True"
"3056","conte","620643","True"
"3057","pesky","619402","True"
"3058","moles","619237","True"
"3059","obits","618473","True"
"3060","shams","618299","True"
"3061","lowes","617732","True"
"3062","knack","616898","True"
"3063","rivet","616847","True"
"3064","aggie","616732","True"
"3065","grunt","616546","True"
"3066","eases","615614","True"
"3067","buffs","614179","True"
"3068","lotta","613607","True"
"3069","rabid","612676","True"
"3070","cumin","612220","True"
"3071","payee","611882","True"
"3072","nosed","611383","True"
"3073","abram","610831","True"
"3074","laces","610254","True"
"3075","accel","609528","False"
"3076","aunts","609018","True"
"3077","gemma","608694","True"
"3078","hippy","608617","True"
"3079","layne","608270","False"
"3080","sheng","608205","False"
"3081","strep","608154","True"
"3082","niall","607008","False"
"3083","nappy","606925","True"
"3084","lukas","606222","False"
"3085","evade","605626","True"
"3086","coffs","605245","True"
"3087","lapis","605210","True"
"3088","webby","605178","True"
"3089","shunt","604152","True"
"3090","synch","603920","True"
"3091","allis","603850","True"
"3092","sects","603808","True"
"3093","tawny","602308","True"
"3094","salma","601080","False"
"3095","mucus","600467","True"
"3096","flips","598531","True"
"3097","aptly","598371","True"
"3098","liege","598284","True"
"3099","sheik","596893","True"
"3100","chiba","596836","False"
"3101","piety","595389","True"
"3102","goofs","594965","True"
"3103","froze","594804","True"
"3104","tacit","594255","True"
"3105","venta","593134","False"
"3106","modus","592874","True"
"3107","whisk","591308","True"
"3108","criss","590717","False"
"3109","glynn","590714","False"
"3110","unmet","590631","True"
"3111","hails","590036","True"
"3112","mauve","589931","True"
"3113","spore","589081","True"
"3114","crept","588735","True"
"3115","firma","587233","False"
"3116","dinah","587063","False"
"3117","canna","586192","True"
"3118","frith","584571","True"
"3119","aryan","584547","False"
"3120","bugle","583867","True"
"3121","fours","583578","True"
"3122","purdy","582858","False"
"3123","steen","581515","True"
"3124","avion","581489","True"
"3125","comer","581184","True"
"3126","tapas","580527","True"
"3127","calla","580506","True"
"3128","festa","580029","True"
"3129","redox","578593","True"
"3130","sitka","578381","True"
"3131","cunny","577408","False"
"3132","sulla","577268","False"
"3133","accra","577217","False"
"3134","bimbo","577216","True"
"3135","estab","576493","False"
"3136","waged","576479","True"
"3137","waxed","576427","True"
"3138","jaded","576218","True"
"3139","radii","575939","True"
"3140","rahul","575341","False"
"3141","heros","574043","True"
"3142","nears","573618","True"
"3143","lasso","573529","True"
"3144","pecos","572685","False"
"3145","waxes","572169","True"
"3146","bevel","571985","True"
"3147","coden","571963","True"
"3148","dodgy","571643","True"
"3149","neath","571177","True"
"3150","sucre","569392","True"
"3151","ender","568591","True"
"3152","coney","568494","True"
"3153","brawl","567755","True"
"3154","karel","567060","False"
"3155","datos","567059","True"
"3156","tubal","566730","True"
"3157","taupo","566050","False"
"3158","holla","565475","True"
"3159","chore","565322","True"
"3160","sighs","564251","True"
"3161","wifes","563949","True"
"3162","falco","563635","False"
"3163","mises","563099","True"
"3164","karts","562850","True"
"3165","leste","562720","False"
"3166","hasta","561700","True"
"3167","piped","560993","True"
"3168","dells","560024","True"
"3169","boson","559775","True"
"3170","anima","559141","True"
"3171","trams","558296","True"
"3172","octal","557500","True"
"3173","marla","556982","False"
"3174","gauze","556178","True"
"3175","gazed","555917","True"
"3176","moira","555353","True"
"3177","amuse","554922","True"
"3178","fixer","554896","True"
"3179","sealy","554834","False"
"3180","haves","554576","True"
"3181","idiom","554390","True"
"3182","saggy","554140","True"
"3183","merch","553953","True"
"3184","trawl","553588","True"
"3185","gamut","553397","True"
"3186","pease","551869","True"
"3187","paras","551039","True"
"3188","manta","550732","True"
"3189","compo","550501","True"
"3190","filet","550472","True"
"3191","leila","549151","False"
"3192","beryl","547615","True"
"3193","coker","547115","False"
"3194","saute","546457","True"
"3195","revel","546018","True"
"3196","madly","545418","True"
"3197","gripe","545043","True"
"3198","summa","545031","True"
"3199","forme","544011","True"
"3200","sider","543665","True"
"3201","scant","543285","True"
"3202","flier","542812","True"
"3203","perle","542072","False"
"3204","amity","540428","True"
"3205","drool","539170","True"
"3206","casas","538695","True"
"3207","eidos","538029","True"
"3208","hallo","537426","True"
"3209","hades","536971","True"
"3210","zonal","536783","True"
"3211","honky","536122","True"
"3212","muses","535008","True"
"3213","freer","534734","True"
"3214","oskar","534178","False"
"3215","leans","533946","True"
"3216","leith","533913","False"
"3217","golgi","533726","False"
"3218","foils","533300","True"
"3219","cunni","533146","False"
"3220","buoys","532923","True"
"3221","helly","532080","False"
"3222","brest","532054","False"
"3223","tongs","531760","True"
"3224","yanks","531722","True"
"3225","cabal","531622","True"
"3226","poked","530699","True"
"3227","behav","530336","False"
"3228","joshi","529845","False"
"3229","anzac","529381","False"
"3230","passe","528622","True"
"3231","chubb","528168","False"
"3232","gnats","527105","True"
"3233","goran","527051","False"
"3234","dares","526302","True"
"3235","async","526227","False"
"3236","cynic","525906","True"
"3237","merci","524151","False"
"3238","booms","524101","True"
"3239","swipe","524034","True"
"3240","clays","522200","True"
"3241","tanto","521483","True"
"3242","lubes","520715","True"
"3243","parti","520451","True"
"3244","bough","520067","True"
"3245","radix","520001","True"
"3246","grist","519954","True"
"3247","sloth","519428","True"
"3248","fates","519225","True"
"3249","stews","519188","True"
"3250","tacky","519106","True"
"3251","drags","518855","True"
"3252","bundy","518060","True"
"3253","tatoo","517554","False"
"3254","chasm","517410","True"
"3255","masse","515818","True"
"3256","rohan","515694","False"
"3257","quant","515573","True"
"3258","ravel","515098","True"
"3259","decoy","514956","True"
"3260","grime","514156","True"
"3261","rabin","513910","False"
"3262","eared","513815","True"
"3263","rigor","513599","True"
"3264","gusto","512932","True"
"3265","footy","512263","True"
"3266","tacos","512088","True"
"3267","dwelt","512083","True"
"3268","hilly","511265","True"
"3269","sager","511124","True"
"3270","caged","511070","True"
"3271","prawn","510828","True"
"3272","algal","510781","True"
"3273","rowdy","510507","True"
"3274","popes","510461","True"
"3275","leger","509988","True"
"3276","cotta","509908","True"
"3277","oryza","509378","False"
"3278","winer","509091","False"
"3279","chock","508651","True"
"3280","emits","508331","True"
"3281","hough","507632","True"
"3282","curio","506765","True"
"3283","voila","506278","True"
"3284","savor","506115","True"
"3285","engle","505048","False"
"3286","anion","504530","True"
"3287","tabby","504455","True"
"3288","therm","504374","True"
"3289","hants","504165","True"
"3290","ansel","503986","False"
"3291","dazed","503682","True"
"3292","fname","503345","False"
"3293","sited","503306","True"
"3294","puffs","502996","True"
"3295","nagel","502914","False"
"3296","fleer","502699","True"
"3297","bossa","502642","False"
"3298","gourd","502106","True"
"3299","moped","501534","True"
"3300","kelty","500637","True"
"3301","foray","499808","True"
"3302","filly","499537","True"
"3303","aesop","499263","False"
"3304","vulva","499113","True"
"3305","posey","499031","True"
"3306","libri","498310","True"
"3307","amici","498099","True"
"3308","nodal","497653","True"
"3309","aloft","497342","True"
"3310","mated","497140","True"
"3311","kafka","496055","False"
"3312","telly","496040","True"
"3313","arles","495534","True"
"3314","tempt","494586","True"
"3315","bathe","494252","True"
"3316","krebs","493522","False"
"3317","vadim","492959","False"
"3318","girth","492919","True"
"3319","lobes","491048","True"
"3320","remus","490808","False"
"3321","coals","490751","True"
"3322","brunt","489270","True"
"3323","glens","489161","True"
"3324","ember","488846","True"
"3325","atmos","488481","True"
"3326","islet","488105","True"
"3327","spode","487640","True"
"3328","bucky","487506","False"
"3329","gulls","485882","True"
"3330","balsa","485561","True"
"3331","caper","485193","True"
"3332","quack","484886","True"
"3333","drape","484861","True"
"3334","mezzo","483806","True"
"3335","giddy","483433","True"
"3336","nehru","483117","False"
"3337","oaths","483079","True"
"3338","hells","480906","True"
"3339","broil","479526","True"
"3340","cacti","478989","True"
"3341","curbs","478423","True"
"3342","senza","476965","True"
"3343","cates","476810","True"
"3344","youve","476439","False"
"3345","jiffy","475865","True"
"3346","colic","475478","True"
"3347","warms","474877","True"
"3348","saucy","474568","True"
"3349","askew","473664","True"
"3350","groan","473578","True"
"3351","toile","473077","True"
"3352","antes","472677","True"
"3353","ducky","471241","True"
"3354","abate","470646","True"
"3355","voids","470343","True"
"3356","clots","468861","True"
"3357","spina","468643","True"
"3358","chaco","467915","True"
"3359","hater","467834","True"
"3360","expel","467751","True"
"3361","gumbo","467464","True"
"3362","lated","467007","True"
"3363","mavis","466837","True"
"3364","lured","466613","True"
"3365","graff","466226","True"
"3366","hecht","465975","True"
"3367","manna","465463","True"
"3368","soars","465187","True"
"3369","adorn","464591","True"
"3370","dorms","464581","True"
"3371","pared","464171","True"
"3372","squaw","463592","True"
"3373","bouts","463473","True"
"3374","epics","462834","True"
"3375","larva","462298","True"
"3376","growl","461820","True"
"3377","brash","461753","True"
"3378","fader","461088","True"
"3379","chard","459373","True"
"3380","inept","458533","True"
"3381","divan","457821","True"
"3382","metra","457744","False"
"3383","snark","457068","True"
"3384","papas","456613","True"
"3385","thump","456603","True"
"3386","trudy","455837","False"
"3387","minas","455535","True"
"3388","bruin","455296","True"
"3389","dimer","455104","True"
"3390","dewar","454917","True"
"3391","capes","454767","True"
"3392","kerri","454701","False"
"3393","arith","454653","False"
"3394","salvo","454555","True"
"3395","twigs","454542","True"
"3396","nicol","454397","True"
"3397","degas","454377","True"
"3398","joked","454255","True"
"3399","fared","454064","True"
"3400","fleck","454043","True"
"3401","odeon","452374","True"
"3402","goers","452132","True"
"3403","slugs","450646","True"
"3404","miter","450148","True"
"3405","rafts","449911","True"
"3406","avast","449613","True"
"3407","moans","449401","True"
"3408","eaves","449278","True"
"3409","alibi","448710","True"
"3410","pikes","448113","True"
"3411","bueno","447694","False"
"3412","peels","447468","True"
"3413","prana","446960","True"
"3414","trike","446953","True"
"3415","credo","446499","True"
"3416","femur","446209","True"
"3417","bushy","445882","True"
"3418","grits","445581","True"
"3419","abner","445318","False"
"3420","maris","445115","False"
"3421","abbie","444814","False"
"3422","golem","444797","True"
"3423","faked","444208","True"
"3424","affix","444121","True"
"3425","flaky","442666","True"
"3426","distr","442162","False"
"3427","rhoda","442152","False"
"3428","flite","442097","True"
"3429","domed","441740","True"
"3430","panes","441440","True"
"3431","agric","441229","False"
"3432","treks","440547","True"
"3433","zante","440514","True"
"3434","alban","440158","False"
"3435","beets","439436","True"
"3436","betta","439416","True"
"3437","repel","439316","True"
"3438","emmet","439231","True"
"3439","litas","438897","True"
"3440","hakim","438778","True"
"3441","puree","438733","True"
"3442","bonny","438690","True"
"3443","finns","438407","False"
"3444","swath","438339","True"
"3445","rouen","437498","True"
"3446","medea","437434","False"
"3447","laine","437110","False"
"3448","prods","436798","True"
"3449","harem","435962","True"
"3450","fussy","435961","True"
"3451","hausa","435531","False"
"3452","shoal","435185","True"
"3453","biota","434729","True"
"3454","heady","434375","True"
"3455","legge","434372","True"
"3456","celts","434287","True"
"3457","fives","433791","True"
"3458","hoard","433375","True"
"3459","meson","431998","True"
"3460","senna","431701","True"
"3461","leben","431631","True"
"3462","spelt","431427","True"
"3463","barks","431387","True"
"3464","nerdy","431324","True"
"3465","artic","431117","True"
"3466","karoo","430707","True"
"3467","knelt","429464","True"
"3468","glues","428787","True"
"3469","fated","427996","True"
"3470","halts","427571","True"
"3471","yerba","427538","True"
"3472","cinch","427247","True"
"3473","cubed","426932","True"
"3474","dinky","426751","True"
"3475","honed","426659","True"
"3476","scrum","425870","True"
"3477","masai","425810","False"
"3478","lopes","425806","True"
"3479","snipe","425778","True"
"3480","mirza","425445","True"
"3481","beaux","425302","True"
"3482","mitra","425077","False"
"3483","litho","423435","True"
"3484","thane","423334","True"
"3485","salve","423303","True"
"3486","hulls","422721","True"
"3487","friar","422181","True"
"3488","pygmy","421975","True"
"3489","progs","421499","True"
"3490","blume","421456","True"
"3491","pansy","420775","True"
"3492","tosca","420659","False"
"3493","tabla","420412","True"
"3494","avoir","420314","False"
"3495","dingo","420174","True"
"3496","baggy","419677","True"
"3497","heist","419629","True"
"3498","contr","419584","False"
"3499","wield","419233","True"
"3500","adage","419158","True"
"3501","morel","418685","True"
"3502","budge","418361","True"
"3503","stine","418009","False"
"3504","kneel","417602","True"
"3505","masts","417163","True"
"3506","peony","416831","True"
"3507","lense","416227","True"
"3508","vario","416058","False"
"3509","batty","416010","True"
"3510","camus","415924","True"
"3511","bongs","415527","True"
"3512","twine","415457","True"
"3513","peres","415387","True"
"3514","geist","415207","True"
"3515","tandy","414623","False"
"3516","agape","414471","True"
"3517","comte","412474","True"
"3518","tigre","412461","False"
"3519","goudy","412320","False"
"3520","bilge","412304","True"
"3521","chewy","412145","True"
"3522","grins","412096","True"
"3523","busby","412048","True"
"3524","cheep","411919","True"
"3525","pasha","411571","True"
"3526","scour","411478","True"
"3527","leapt","411241","True"
"3528","riyal","411050","True"
"3529","taffy","411033","True"
"3530","boney","409772","True"
"3531","brows","409717","True"
"3532","pacer","409457","True"
"3533","bitty","409188","True"
"3534","flack","408860","True"
"3535","lidar","408629","True"
"3536","crass","408565","True"
"3537","yells","407816","True"
"3538","paisa","407754","True"
"3539","vocab","407673","True"
"3540","durst","407334","True"
"3541","inked","406603","True"
"3542","matty","406216","False"
"3543","licht","406129","True"
"3544","carle","405785","True"
"3545","objet","405664","True"
"3546","rumba","404980","True"
"3547","caddo","404757","False"
"3548","stung","404657","True"
"3549","milla","404162","False"
"3550","uriah","403108","False"
"3551","toads","402717","True"
"3552","liber","402617","True"
"3553","cramp","402123","True"
"3554","sodom","402032","True"
"3555","odell","402005","False"
"3556","conus","401144","True"
"3557","moxie","401036","True"
"3558","gills","400858","True"
"3559","aways","400767","True"
"3560","fugue","400733","True"
"3561","speer","400248","True"
"3562","hoary","400092","True"
"3563","engin","400063","False"
"3564","corse","400005","True"
"3565","ronde","399731","True"
"3566","bleep","397961","True"
"3567","igloo","397625","True"
"3568","rakes","396996","True"
"3569","burgh","396862","True"
"3570","dikes","396736","True"
"3571","donal","396625","False"
"3572","allot","396325","True"
"3573","hazen","396073","False"
"3574","vesta","395855","True"
"3575","jacky","395853","True"
"3576","meaty","395095","True"
"3577","gages","395070","True"
"3578","egret","394773","True"
"3579","piney","394672","True"
"3580","jerez","394206","False"
"3581","vivek","393464","False"
"3582","felon","392714","True"
"3583","nacho","392622","True"
"3584","hagar","392593","False"
"3585","grote","392411","False"
"3586","artie","391790","False"
"3587","spasm","391339","True"
"3588","samir","391305","False"
"3589","rimes","390910","True"
"3590","dusky","390563","True"
"3591","blick","389918","False"
"3592","gluon","389852","True"
"3593","slush","389608","True"
"3594","selva","389472","True"
"3595","aphis","389447","True"
"3596","shang","389327","False"
"3597","lough","389229","True"
"3598","vouch","388963","True"
"3599","gales","388808","True"
"3600","kiowa","388521","False"
"3601","jimbo","388096","False"
"3602","gipsy","387772","True"
"3603","ruddy","387590","True"
"3604","fjord","387543","True"
"3605","basso","387021","True"
"3606","fords","386914","True"
"3607","rajiv","385771","False"
"3608","axons","385758","True"
"3609","amara","385614","False"
"3610","sorel","385306","True"
"3611","boned","385216","True"
"3612","tonka","385134","True"
"3613","dirge","384505","True"
"3614","carpe","384101","False"
"3615","dames","384012","True"
"3616","catan","383854","False"
"3617","edict","382916","True"
"3618","hondo","382903","False"
"3619","shrew","382770","True"
"3620","foals","382728","True"
"3621","freya","382676","False"
"3622","arian","382565","False"
"3623","cased","382486","True"
"3624","prays","382397","True"
"3625","nonce","382363","True"
"3626","plage","381780","True"
"3627","karst","381676","True"
"3628","dongs","381527","True"
"3629","mirth","381439","True"
"3630","piezo","380481","True"
"3631","kiley","380275","True"
"3632","subst","379905","False"
"3633","booby","379438","True"
"3634","conch","379190","True"
"3635","spect","378697","True"
"3636","corny","378659","True"
"3637","noose","378201","True"
"3638","recur","378119","True"
"3639","howes","378115","True"
"3640","takin","377723","True"
"3641","camas","377315","True"
"3642","halal","376059","True"
"3643","altus","375736","False"
"3644","canis","375486","False"
"3645","taint","375008","True"
"3646","nomic","374700","True"
"3647","chine","374606","True"
"3648","crier","374599","True"
"3649","hamza","374290","True"
"3650","meeks","374262","False"
"3651","nappa","374107","True"
"3652","beset","373969","True"
"3653","swede","373827","True"
"3654","glows","372911","True"
"3655","ladle","372653","True"
"3656","cleat","371970","True"
"3657","indra","371892","False"
"3658","casco","371797","True"
"3659","sabin","371546","True"
"3660","glebe","371095","True"
"3661","motte","371048","True"
"3662","volga","371044","False"
"3663","brews","369926","True"
"3664","hamel","369886","False"
"3665","laity","368163","True"
"3666","hales","367827","True"
"3667","mandi","367548","True"
"3668","aliso","367140","False"
"3669","beefy","366863","True"
"3670","tajik","366621","False"
"3671","bursa","366398","True"
"3672","lites","366325","True"
"3673","welds","366291","True"
"3674","noire","366191","False"
"3675","wahoo","366081","True"
"3676","bazar","365968","True"
"3677","clung","365864","True"
"3678","orale","365838","False"
"3679","baume","365778","False"
"3680","ponca","365528","False"
"3681","maxis","365513","True"
"3682","iliad","364994","True"
"3683","graze","364990","True"
"3684","afoot","364417","True"
"3685","woken","364304","True"
"3686","hotly","364264","True"
"3687","stave","363443","True"
"3688","vertu","363403","True"
"3689","shins","362796","True"
"3690","crick","362258","True"
"3691","sedge","361236","True"
"3692","finca","360811","True"
"3693","hirst","360563","False"
"3694","rendu","360383","False"
"3695","curvy","360365","True"
"3696","shona","359977","False"
"3697","sikhs","359700","False"
"3698","jeeps","359631","True"
"3699","rages","359354","True"
"3700","tithe","359291","True"
"3701","omani","359028","False"
"3702","cocky","358614","True"
"3703","beano","358497","True"
"3704","scape","358228","True"
"3705","idler","358013","True"
"3706","slaps","357339","True"
"3707","spate","357156","True"
"3708","semis","357039","True"
"3709","madge","356968","True"
"3710","gleam","356949","True"
"3711","halos","356716","True"
"3712","metis","355814","True"
"3713","scran","355642","True"
"3714","tamer","355602","True"
"3715","moyen","354954","False"
"3716","creat","354814","False"
"3717","trice","354532","True"
"3718","sagan","354147","False"
"3719","aviso","354132","True"
"3720","penta","353973","False"
"3721","pilar","353742","True"
"3722","thorp","353392","True"
"3723","stile","353280","True"
"3724","xenia","353193","True"
"3725","nadir","353146","True"
"3726","kedar","353028","False"
"3727","debby","352940","True"
"3728","gavel","352668","True"
"3729","appro","352278","True"
"3730","sahib","352239","True"
"3731","senor","352047","True"
"3732","profs","352040","True"
"3733","foams","351933","True"
"3734","facia","351671","True"
"3735","feist","351412","True"
"3736","splat","350981","True"
"3737","bogey","350651","True"
"3738","islay","349830","False"
"3739","mages","349589","True"
"3740","vying","348440","True"
"3741","pooch","348386","True"
"3742","glace","348348","True"
"3743","adios","348221","True"
"3744","fatwa","347937","True"
"3745","stade","347571","True"
"3746","whims","347565","True"
"3747","pombe","347525","True"
"3748","fangs","347216","True"
"3749","rabat","347104","True"
"3750","wiles","347101","True"
"3751","ensue","347067","True"
"3752","conto","347030","True"
"3753","sybil","346919","True"
"3754","pekin","346788","True"
"3755","domus","346237","False"
"3756","borer","345460","True"
"3757","clump","345355","True"
"3758","mensa","345320","True"
"3759","tarps","344956","True"
"3760","tilde","344748","True"
"3761","midis","344574","True"
"3762","skids","343992","True"
"3763","skeet","343898","True"
"3764","taber","342966","True"
"3765","dimly","342692","True"
"3766","naira","342118","True"
"3767","rhein","342044","False"
"3768","bijou","341954","True"
"3769","razer","341675","True"
"3770","hymen","341598","True"
"3771","forgo","340426","True"
"3772","tacks","340393","True"
"3773","brats","339931","True"
"3774","lakhs","339793","True"
"3775","faery","339469","True"
"3776","poise","339263","True"
"3777","meiji","339225","False"
"3778","duchy","339003","True"
"3779","etude","338721","True"
"3780","dette","338645","False"
"3781","gaunt","338487","True"
"3782","effie","338283","False"
"3783","boden","338169","False"
"3784","suave","336960","True"
"3785","tulle","336799","True"
"3786","gabby","336756","True"
"3787","micky","336259","True"
"3788","gooey","335656","True"
"3789","manet","335542","True"
"3790","kondo","335378","True"
"3791","bidet","335335","True"
"3792","didst","335242","True"
"3793","carex","335219","True"
"3794","croat","334462","False"
"3795","manos","334298","True"
"3796","kendo","334180","True"
"3797","tangy","333638","True"
"3798","artsy","333481","True"
"3799","wilds","333381","True"
"3800","golds","333197","True"
"3801","brads","332940","True"
"3802","grebe","332810","True"
"3803","blobs","332665","True"
"3804","payed","332515","True"
"3805","banca","332173","False"
"3806","rondo","332097","True"
"3807","piste","332028","True"
"3808","jewry","331914","False"
"3809","whoop","331753","True"
"3810","cacao","331714","True"
"3811","glick","331648","False"
"3812","soggy","331525","True"
"3813","linac","331196","True"
"3814","beret","330199","True"
"3815","golly","329846","True"
"3816","scrip","328826","True"
"3817","matti","328688","False"
"3818","crump","328553","True"
"3819","cyclo","328470","True"
"3820","marci","328204","False"
"3821","mince","328039","True"
"3822","frets","327989","True"
"3823","fluor","327545","True"
"3824","hunch","327195","True"
"3825","laney","326778","False"
"3826","benzo","326701","False"
"3827","mingo","326048","False"
"3828","rater","325717","True"
"3829","mazes","325527","True"
"3830","farts","325011","True"
"3831","anise","324336","True"
"3832","rebbe","323839","True"
"3833","surah","323774","True"
"3834","rolfe","323348","False"
"3835","dixit","322848","True"
"3836","swabs","322684","True"
"3837","prise","322565","True"
"3838","simba","322561","True"
"3839","terns","322293","True"
"3840","raged","322172","True"
"3841","hosta","322160","True"
"3842","lazar","321985","True"
"3843","hiked","321931","True"
"3844","umbra","321800","True"
"3845","mahdi","321743","False"
"3846","amply","321480","True"
"3847","chaka","321285","False"
"3848","phare","320138","True"
"3849","kabel","319861","False"
"3850","duped","319795","True"
"3851","inane","319343","True"
"3852","corky","318993","True"
"3853","snags","318312","True"
"3854","olden","318215","True"
"3855","herne","318137","False"
"3856","tatar","317945","True"
"3857","acker","317695","True"
"3858","lyase","317653","True"
"3859","llano","317161","True"
"3860","reedy","316918","True"
"3861","ceded","316917","True"
"3862","amide","316773","True"
"3863","sleds","316641","True"
"3864","wreak","316442","True"
"3865","vivre","316235","False"
"3866","capra","316123","False"
"3867","bloat","315923","True"
"3868","seder","315708","True"
"3869","addie","315504","False"
"3870","surya","314172","False"
"3871","yazoo","314167","False"
"3872","leche","313394","False"
"3873","herve","312705","False"
"3874","conga","312319","True"
"3875","agave","312239","True"
"3876","zilla","311318","True"
"3877","beeps","311081","True"
"3878","equus","310941","False"
"3879","greys","310921","True"
"3880","wench","310447","False"
"3881","kling","309783","False"
"3882","pawns","309696","True"
"3883","midge","308737","True"
"3884","glial","308665","True"
"3885","chron","308082","False"
"3886","melba","308005","True"
"3887","bream","307756","True"
"3888","imago","307167","True"
"3889","orcas","307125","True"
"3890","jakes","307048","True"
"3891","betas","306327","True"
"3892","basta","306217","True"
"3893","selle","305996","True"
"3894","penna","305448","True"
"3895","ricks","305248","True"
"3896","heald","305244","True"
"3897","sleet","305148","True"
"3898","drips","303778","True"
"3899","saree","303706","True"
"3900","fille","303542","True"
"3901","soapy","303519","True"
"3902","savin","303518","True"
"3903","tardy","303140","True"
"3904","crunk","303067","True"
"3905","theor","302768","False"
"3906","harps","302084","True"
"3907","knuth","301480","False"
"3908","arjun","301474","False"
"3909","boner","301402","True"
"3910","coppa","301351","False"
"3911","smelt","301053","True"
"3912","renin","300995","True"
"3913","yearn","300957","True"
"3914","paged","300118","True"
"3915","erupt","300083","True"
"3916","baile","299798","False"
"3917","carne","299731","False"
"3918","sodas","299348","True"
"3919","plats","299052","True"
"3920","daman","298839","True"
"3921","mamie","298552","True"
"3922","upped","298533","True"
"3923","trine","297941","True"
"3924","lieut","297564","False"
"3925","belay","297360","True"
"3926","slats","297172","True"
"3927","galls","296535","True"
"3928","unary","296481","True"
"3929","heave","296454","True"
"3930","rarer","296244","True"
"3931","elses","296128","False"
"3932","ahold","295977","True"
"3933","dobra","295948","True"
"3934","coven","295821","True"
"3935","mores","295725","True"
"3936","elegy","295636","True"
"3937","passo","295194","False"
"3938","taunt","295148","True"
"3939","aphid","295138","True"
"3940","myrrh","294893","True"
"3941","chaff","294863","True"
"3942","hasnt","294856","False"
"3943","showy","294798","True"
"3944","emcee","294621","True"
"3945","spied","294373","True"
"3946","aloof","294291","True"
"3947","snore","294125","True"
"3948","duper","293268","True"
"3949","machi","293238","True"
"3950","ochre","293192","True"
"3951","quell","292803","True"
"3952","clary","292452","True"
"3953","bande","292263","False"
"3954","duomo","291121","True"
"3955","dined","290743","True"
"3956","sensu","290647","False"
"3957","orang","290223","True"
"3958","magus","290097","True"
"3959","bores","289979","True"
"3960","silex","289557","True"
"3961","vireo","289521","True"
"3962","umber","289235","True"
"3963","goths","289217","True"
"3964","areal","289091","True"
"3965","laban","288870","False"
"3966","downy","288639","True"
"3967","kudzu","288577","True"
"3968","helge","288017","False"
"3969","lemur","287912","True"
"3970","terse","287692","True"
"3971","utile","287546","True"
"3972","trite","287494","True"
"3973","shard","287428","True"
"3974","coroa","287365","False"
"3975","hanky","287363","True"
"3976","tasco","287034","False"
"3977","pavia","286964","False"
"3978","kiddy","286716","True"
"3979","sence","286280","False"
"3980","sires","286232","True"
"3981","roque","285897","True"
"3982","dowel","285802","True"
"3983","bards","285757","True"
"3984","stags","285274","True"
"3985","seedy","284954","True"
"3986","spass","284951","False"
"3987","mazur","284430","False"
"3988","caret","284139","True"
"3989","parra","283456","True"
"3990","vichy","282961","True"
"3991","weeps","282891","True"
"3992","quoth","282770","True"
"3993","combe","282561","True"
"3994","apres","282360","True"
"3995","testa","282061","True"
"3996","ditty","281979","True"
"3997","skiff","281833","True"
"3998","gummy","281705","True"
"3999","hight","281662","True"
"4000","varia","281539","True"
"4001","rebar","281535","True"
"4002","rogan","281333","False"
"4003","sisal","280742","True"
"4004","clave","279866","True"
"4005","pokes","279744","True"
"4006","hunky","279599","True"
"4007","atria","279451","True"
"4008","tabac","279442","False"
"4009","sagas","279405","True"
"4010","cress","279364","True"
"4011","lanny","279015","False"
"4012","ficus","278867","True"
"4013","culpa","278558","True"
"4014","froth","278469","True"
"4015","derma","278422","True"
"4016","vinod","277627","False"
"4017","tubby","277187","True"
"4018","mired","276967","True"
"4019","breve","276955","True"
"4020","gconv","276662","False"
"4021","raver","276658","True"
"4022","smote","276278","True"
"4023","axion","276049","True"
"4024","bolus","275931","True"
"4025","murat","275580","False"
"4026","capel","275357","False"
"4027","mushy","275321","True"
"4028","dozer","275217","True"
"4029","dowry","275011","True"
"4030","adieu","274747","True"
"4031","maida","274571","False"
"4032","snuck","274495","True"
"4033","campy","274413","True"
"4034","awash","274221","True"
"4035","barbs","274090","True"
"4036","clift","273901","True"
"4037","locum","273698","True"
"4038","payor","273084","True"
"4039","aback","272920","True"
"4040","griff","272880","True"
"4041","scaly","272847","True"
"4042","esker","272809","True"
"4043","glint","272373","True"
"4044","stoic","272080","True"
"4045","panos","271969","False"
"4046","alums","271859","True"
"4047","modoc","271847","False"
"4048","amiss","271389","True"
"4049","carbo","270809","True"
"4050","livid","270785","True"
"4051","hares","270712","True"
"4052","pokey","270609","True"
"4053","smite","270393","True"
"4054","alist","270374","True"
"4055","sarin","270347","True"
"4056","chump","270215","True"
"4057","schuh","270056","False"
"4058","vamos","270017","False"
"4059","scoot","269666","True"
"4060","ingle","269023","True"
"4061","hyena","268889","True"
"4062","daffy","268813","True"
"4063","blurs","268623","True"
"4064","stabs","268482","True"
"4065","klick","268102","True"
"4066","larch","267733","True"
"4067","boles","267384","True"
"4068","aline","267309","True"
"4069","byway","266973","True"
"4070","pleat","266830","True"
"4071","hsien","266552","False"
"4072","utero","266458","False"
"4073","swash","265955","True"
"4074","udell","265951","False"
"4075","tanga","265576","True"
"4076","birdy","265549","False"
