"word","wordle_valid"
"sayal","False"
"sayee","False"
"sayer","True"
"sayid","True"
"sayst","True"
"sazen","False"
"scabs","True"
"scads","True"
"scaff","True"
"scags","True"
"scala","True"
"scald","True"
"scale","True"
"scalf","False"
"scall","True"
"scalp","True"
"scalt","False"
"scalx","False"
"scaly","True"
"scalz","False"
"scamp","True"
"scams","True"
"scans","True"
"scant","True"
"scape","True"
"scare","True"
"scarf","True"
"scarn","False"
"scarp","True"
"scars","True"
"scart","True"
"scary","True"
"scase","False"
"scats","True"
"scatt","True"
"scaul","False"
"scaum","False"
"scaup","True"
"scaur","True"
"scaut","False"
"scawd","False"
"scawl","False"
"sceat","True"
"scelp","False"
"scena","True"
"scend","True"
"scene","True"
"scent","True"
"schav","True"
"schiz","False"
"schmo","True"
"schuh","False"
"schul","True"
"schwa","True"
"scian","False"
"scind","False"
"scion","True"
"sciot","False"
"sclat","False"
"sclav","False"
"sclaw","False"
"scler","False"
"sclim","True"
"scoad","False"
"scobs","False"
"scoff","True"
"scoke","False"
"scolb","False"
"scold","True"
"scomm","False"
"scone","True"
"scoon","False"
"scoop","True"
"scoot","True"
"scopa","True"
"scope","True"
"scops","True"
"score","True"
"scorn","True"
"scote","False"
"scots","True"
"scott","False"
"scouk","False"
"scoup","True"
"scour","True"
"scout","True"
"scove","False"
"scovy","False"
"scowl","True"
"scows","True"
"scrab","True"
"scrae","True"
"scrag","True"
"scram","True"
"scran","True"
"scrap","True"
"scrat","True"
"scraw","True"
"scray","True"
"scree","True"
"screw","True"
"scrim","True"
"scrin","False"
"scrip","True"
"scrit","False"
"scrob","True"
"scrod","True"
"scrog","True"
"scroo","False"
"scrow","True"
"scrub","True"
"scruf","False"
"scrum","True"
"scuba","True"
"scudi","True"
"scudo","True"
"scuds","True"
"scuff","True"
"scuft","True"
"sculk","True"
"scull","True"
"sculp","True"
"scult","False"
"scums","True"
"scups","True"
"scurf","True"
"scuse","True"
"scuta","True"
"scute","True"
"scuts","True"
"scyld","False"
"scyth","False"
"sdump","False"
"seals","True"
"sealy","False"
"seams","True"
"seamy","True"
"sears","True"
"seary","False"
"seats","True"
"seave","False"
"seavy","False"
"sebat","False"
"sebum","True"
"secco","True"
"secno","False"
"secos","False"
"secre","False"
"sects","True"
"secus","False"
"sedan","True"
"sedat","False"
"seder","True"
"sedge","True"
"sedgy","True"
"sedum","True"
"seech","False"
"seeds","True"
"seedy","True"
"seege","False"
"seeks","True"
"seels","True"
"seely","True"
"seems","True"
"seenu","False"
"seeps","True"
"seepy","True"
"seers","True"
"segar","True"
"seggy","False"
"segni","True"
"segno","True"
"segol","True"
"segos","True"
"segou","False"
"segue","True"
"sehyo","False"
"seige","False"
"seine","True"
"seise","True"
"seism","True"
"seity","True"
"seize","True"
"sekar","False"
"seker","False"
"sekos","True"
"selah","True"
"selfs","True"
"sella","True"
"selle","True"
"selli","False"
"sells","True"
"selly","False"
"selva","True"
"semee","True"
"semel","False"
"semen","True"
"semes","True"
"semic","False"
"semih","False"
"semis","True"
"senal","False"
"senam","False"
"sence","False"
"senci","False"
"sends","True"
"senex","False"
"sengi","True"
"senit","False"
"senna","True"
"senor","True"
"sensa","True"
"sense","True"
"senso","False"
"sensu","False"
"senti","True"
"sents","True"
"senvy","True"
"senza","True"
"seora","False"
"seoul","False"
"sepad","True"
"sepal","True"
"sepia","True"
"sepic","True"
"sepoy","True"
"seppa","False"
"septa","True"
"septi","False"
"septs","True"
"seqed","False"
"sequa","False"
"seqwl","False"
"serab","False"
"serac","True"
"serai","True"
"seral","True"
"serau","False"
"seraw","False"
"sered","True"
"sereh","False"
"serer","True"
"seres","True"
"serfs","True"
"serge","True"
"sergt","False"
"seric","True"
"serif","True"
"serin","True"
"serio","False"
"sermo","False"
"seron","True"
"serow","True"
"serra","True"
"serry","True"
"serta","False"
"serum","True"
"serut","False"
"serve","True"
"servo","True"
"sesia","False"
"sesma","False"
"sessa","True"
"sesti","False"
"setae","True"
"setal","True"
"seton","True"
"setup","True"
"seugh","False"
"seven","True"
"sever","True"
"sevum","False"
"sewan","True"
"sewar","True"
"sewed","True"
"sewen","True"
"sewer","True"
"sewin","True"
"sexed","True"
"sexes","True"
"sexly","False"
"sexto","True"
"sexts","True"
"sfoot","False"
"sfree","False"
"shack","True"
"shade","True"
"shado","False"
"shads","True"
"shady","True"
"shaft","True"
"shags","True"
"shahi","False"
"shahs","True"
"shaka","False"
"shake","True"
"shako","True"
"shaku","False"
"shaky","True"
"shale","True"
"shall","True"
"shalt","True"
"shaly","True"
"shama","True"
"shame","True"
"shams","True"
"shane","False"
"shang","False"
"shank","True"
"shant","False"
"shape","True"
"shaps","True"
"shapy","False"
"shard","True"
"share","True"
"shari","False"
"shark","True"
"sharn","True"
"sharp","True"
"shaul","True"
"shaup","False"
"shave","True"
"shawl","True"
"shawm","True"
"shawn","True"
"shaws","True"
"shawy","False"
"shays","True"
"sheaf","True"
"sheal","True"
"shean","False"
"shear","True"
"sheas","True"
"sheat","False"
"sheds","True"
"shedu","False"
"sheel","True"
"sheen","True"
"sheep","True"
"sheer","True"
"sheet","True"
"sheik","True"
"shela","False"
"sheld","False"
"shelf","True"
"shell","True"
"shema","False"
"shemu","False"
"shend","True"
"sheng","False"
"shent","True"
"sheol","True"
"sherd","True"
"sheth","False"
"sheva","True"
"shewa","False"
"shewn","True"
"shews","True"
"shiah","False"
"shiai","True"
"shice","False"
"shick","False"
"shide","False"
"shied","True"
"shiel","True"
"shier","True"
"shies","True"
"shift","True"
"shiko","False"
"shilf","False"
"shilh","False"
"shill","True"
"shily","True"
"shims","True"
"shina","False"
"shine","True"
"shins","True"
"shiny","True"
"ships","True"
"shipt","False"
"shire","True"
"shirk","True"
"shirl","False"
"shirr","True"
"shirt","True"
"shish","True"
"shisn","False"
"shist","True"
"shita","False"
"shits","True"
"shiva","True"
"shive","True"
"shivs","True"
"shivy","False"
"shlep","True"
"shluh","False"
"shoad","False"
"shoal","True"
"shoat","True"
"shock","True"
"shode","False"
"shoed","True"
"shoer","True"
"shoes","True"
"shogi","True"
"shogs","True"
"shoji","True"
"shojo","True"
"shola","True"
"shole","False"
"shona","False"
"shone","True"
"shood","False"
"shooi","False"
"shook","True"
"shool","True"
"shoon","True"
"shoop","False"
"shoor","False"
"shoos","True"
"shoot","True"
"shope","True"
"shops","True"
"shore","True"
"shorl","True"
"shorn","True"
"short","True"
"shote","True"
"shots","True"
"shott","True"
"shout","True"
"shove","True"
"showd","True"
"shown","True"
"shows","True"
"showy","True"
"shoya","False"
"shoyu","True"
"shrab","False"
"shraf","False"
"shrag","False"
"shram","False"
"shrap","False"
"shred","True"
"shree","False"
"shrew","True"
"shrip","False"
"shris","True"
"shrog","False"
"shrub","True"
"shrug","True"
"shuba","False"
"shuck","True"
"shuff","False"
"shuln","True"
"shuls","True"
"shune","False"
"shuns","True"
"shunt","True"
"shure","False"
"shurf","False"
"shush","True"
"shute","True"
"shuts","True"
"shyam","False"
"shyer","True"
"shyly","True"
"siafu","False"
"sials","True"
"sibbs","True"
"sibby","False"
"sibyl","True"
"sicca","False"
"sicel","False"
"sicer","False"
"sices","True"
"sicht","True"
"sicks","True"
"sicle","False"
"sided","True"
"sider","True"
"sides","True"
"sidhe","True"
"sidia","False"
"sidle","True"
"sidth","False"
"siege","True"
"siena","False"
"siest","False"
"sieur","True"
"sieva","False"
"sieve","True"
"sievy","False"
"sifac","False"
"sifts","True"
"sighs","True"
"sight","True"
"sigil","True"
"sigla","True"
"sigma","True"
"signa","True"
"signs","True"
"sikar","False"
"siker","True"
"sikes","True"
"siket","False"
"sikhs","False"
"sikra","False"
"silas","False"
"silds","True"
"silen","True"
"silex","True"
"silks","True"
"silky","True"
"sills","True"
"silly","True"
"silos","True"
"silts","True"
"silty","True"
"silva","True"
"silyl","False"
"simal","False"
"simar","True"
"simas","True"
"simba","True"
"simia","False"
"simon","False"
"simps","True"
"simul","True"
"sinae","False"
"sinal","False"
"since","True"
"sines","True"
"sinew","True"
"singe","True"
"singh","False"
"sings","True"
"sinhs","True"
"sinic","False"
"sinks","True"
"sinky","True"
"sinon","False"
"sinto","False"
"sintu","False"
"sinus","True"
"sioux","False"
"siped","True"
"siper","False"
"sipes","True"
"sipid","False"
"sippy","True"
"sired","True"
"siree","True"
"siren","True"
"sires","True"
"sirex","False"
"sirih","True"
"siris","True"
"sirki","False"
"sirky","False"
"siroc","True"
"sirop","False"
"siros","False"
"sirra","True"
"sirup","True"
"sisal","True"
"sisel","False"
"sises","True"
"sissu","False"
"sissy","True"
"sitao","False"
"sitar","True"
"sitch","False"
"sited","True"
"sites","True"
"sithe","True"
"sitio","False"
"sitka","True"
"sitta","False"
"situp","True"
"situs","True"
"siums","False"
"siusi","False"
"sivan","False"
"siver","True"
"siwan","False"
"sixer","True"
"sixes","True"
"sixmo","True"
"sixte","True"
"sixth","True"
"sixty","True"
"sizal","False"
"sizar","True"
"sized","True"
"sizer","True"
"sizes","True"
"sjaak","False"
"skaff","False"
"skags","True"
"skail","True"
"skair","False"
"skald","True"
"skart","True"
"skate","True"
"skats","True"
"skean","True"
"skeat","False"
"skeed","True"
"skeeg","False"
"skeel","False"
"skeen","True"
"skeer","True"
"skees","True"
"skeet","True"
"skegs","True"
"skeif","False"
"skein","True"
"skelf","True"
"skell","True"
"skelp","True"
"skemp","False"
"skene","True"
"skeps","True"
"skere","False"
"skers","True"
"skete","False"
"skewl","False"
"skews","True"
"skewy","False"
"skice","False"
"skidi","False"
"skids","True"
"skied","True"
"skier","True"
"skies","True"
"skiey","True"
"skiff","True"
"skift","False"
"skiis","False"
"skill","True"
"skime","False"
"skimo","True"
"skimp","True"
"skims","True"
"skink","True"
"skins","True"
"skint","True"
"skips","True"
"skirl","True"
"skirp","False"
"skirr","True"
"skirt","True"
"skite","True"
"skits","True"
"skive","True"
"skivy","True"
"skiwy","False"
"skoal","True"
"skoot","False"
"skout","False"
"skuas","True"
"skulk","True"
"skull","True"
"skulp","False"
"skunk","True"
"skuse","False"
"skyed","True"
"skyey","True"
"skyre","True"
"skyte","True"
"slabs","True"
"slack","True"
"slade","True"
"slags","True"
"slain","True"
"slait","False"
"slake","True"
"slaky","False"
"slamp","False"
"slams","True"
"slane","True"
"slang","True"
"slank","True"
"slant","True"
"slape","False"
"slaps","True"
"slare","False"
"slart","True"
"slash","True"
"slask","False"
"slate","True"
"slath","False"
"slats","True"
"slaty","True"
"slaum","False"
"slave","False"
"slavi","False"
"slavs","False"
"slaws","True"
"slays","True"
"sleck","False"
"sleds","True"
"sleek","True"
"sleep","True"
"sleer","True"
"sleet","True"
"slent","False"
"slept","True"
"slete","False"
"slews","True"
"sleys","True"
"slice","True"
"slich","False"
"slick","True"
"slide","True"
"slier","True"
"slily","True"
"slime","True"
"slims","True"
"slimy","True"
"sline","False"
"sling","True"
"slink","True"
"slipe","True"
"slips","True"
"slipt","True"
"slirt","False"
"slish","True"
"slite","False"
"slits","True"
"slive","True"
"sloan","True"
"sloat","False"
"slobs","True"
"slock","False"
"sloes","True"
"slogs","True"
"sloid","True"
"slojd","True"
"sloka","False"
"sloke","False"
"slone","False"
"slonk","False"
"sloom","True"
"sloop","True"
"sloot","True"
"slope","True"
"slops","True"
"slopy","True"
"slorp","False"
"slosh","True"
"slote","False"
"sloth","True"
"slots","True"
"slour","False"
"slows","True"
"sloyd","True"
"slubs","True"
"slued","True"
"sluer","False"
"slues","True"
"sluff","True"
"slugs","True"
"sluig","False"
"sluit","True"
"slump","True"
"slums","True"
"slung","True"
"slunk","True"
"slurb","True"
"slurp","True"
"slurs","True"
"slush","True"
"sluts","False"
"slyer","True"
"slyly","True"
"slype","True"
"smack","True"
"smaik","True"
"small","True"
"smalm","True"
"smalt","True"
"smarm","True"
"smart","True"
"smash","True"
"smaze","True"
"smear","True"
"smeek","True"
"smeer","False"
"smell","True"
"smelt","True"
"smerk","True"
"smeth","False"
"smews","True"
"smich","False"
"smift","False"
"smile","True"
"smily","False"
"smirk","True"
"smite","True"
"smith","True"
"smock","True"
"smogs","True"
"smoke","True"
"smoko","True"
"smoky","True"
"smolt","True"
"smook","False"
"smoos","False"
"smoot","True"
"smore","True"
"smote","True"
"smous","False"
"smout","True"
"smrgs","False"
"smurr","False"
"smuse","False"
"smush","True"
"smuts","True"
"smyth","False"
"snack","True"
"snaff","False"
"snafu","True"
"snags","True"
"snail","True"
"snake","True"
"snaky","True"
"snape","False"
"snaps","True"
"snapy","False"
"snare","True"
"snark","True"
"snarl","True"
"snary","True"
"snash","True"
"snast","False"
"snath","True"
"snaws","True"
"snead","True"
"sneak","True"
"sneap","True"
"sneck","True"
"sneds","True"
"sneer","True"
"snell","True"
"snerp","False"
"snibs","True"
"snick","True"
"snide","True"
"snies","True"
"sniff","True"
"snift","True"
"snigs","True"
"snipe","True"
"snips","True"
"snipy","True"
"snirl","False"
"snirt","True"
"snite","False"
"snits","True"
"snitz","False"
"snivy","False"
"snobs","True"
"snock","False"
"snoek","True"
"snoga","False"
"snoke","True"
"snood","True"
"snook","True"
"snool","True"
"snoop","True"
"snoot","True"
"snore","True"
"snork","False"
"snort","True"
"snots","True"
"snout","True"
"snowk","True"
"snowl","False"
"snows","True"
"snowy","True"
"snubs","True"
"snuck","True"
"snuff","True"
"snugs","True"
"snurl","False"
"snurp","False"
"snurt","False"
"snyed","False"
"snyes","True"
"soaks","True"
"soaky","False"
"soapi","False"
"soaps","True"
"soapy","True"
"soars","True"
"soary","False"
"soave","True"
"sobby","False"
"sober","True"
"socht","False"
"socii","False"
"socko","True"
"socks","True"
"socky","False"
"socle","True"
"sodas","True"
"soddy","True"
"sodic","True"
"sodio","False"
"sodom","True"
"sofar","True"
"sofas","True"
"sofer","False"
"sofia","False"
"softa","True"
"softs","True"
"softy","True"
"soger","True"
"soget","False"
"soggy","True"
"soign","False"
"soils","True"
"soily","True"
"sojas","True"
"soken","True"
"sokes","True"
"solan","True"
"solar","True"
"solay","False"
"soldi","True"
"soldo","True"
"solea","False"
"soled","True"
"solen","False"
"soler","True"
"soles","True"
"solfa","False"
"solid","True"
"solio","False"
"solod","False"
"solon","True"
"solos","True"
"solum","True"
"solus","True"
"solve","True"
"somal","False"
"somas","True"
"somet","False"
"somma","False"
"somne","False"
"sonar","True"
"soncy","False"
"sonde","True"
"sones","True"
"songo","False"
"songs","True"
"songy","False"
"sonic","True"
"sonja","False"
"sonly","True"
"sonny","True"
"sonsy","True"
"sooey","True"
"sooke","False"
"sooky","True"
"soony","False"
"soord","False"
"sooth","True"
"soots","True"
"sooty","True"
"sophs","True"
"sophy","True"
"sopor","True"
"soppy","True"
"soral","True"
"soras","True"
"sorbs","True"
"sorda","True"
"sordo","True"
"sords","True"
"soree","True"
"sorel","True"
"sorer","True"
"sores","True"
"sorex","True"
"sorgo","True"
"sorns","True"
"sorra","True"
"sorry","True"
"sorts","True"
"sorty","False"
"sorus","True"
"sorva","False"
"sosia","False"
"sosie","False"
"soter","False"
"sotho","False"
"soths","True"
"sotie","False"
"sotik","False"
"sotol","True"
"sough","True"
"souls","True"
"soulx","False"
"souly","False"
"soulz","False"
"sound","True"
"soups","True"
"soupy","True"
"sourd","False"
"sours","True"
"soury","False"
"souse","True"
"south","True"
"sowan","False"
"sowar","True"
"sowed","True"
"sowel","False"
"sower","True"
"sowle","True"
"sowse","True"
"sowte","False"
"soyas","True"
"soyot","False"
"sozin","True"
"sozly","False"
"spaad","False"
"space","True"
"spack","False"
"spacy","True"
"spade","True"
"spado","True"
"spaed","True"
"spaer","True"
"spaes","True"
"spahi","True"
"spaid","False"
"spaik","False"
"spail","True"
"spain","True"
"spair","False"
"spait","True"
"spake","True"
"spald","True"
"spale","True"
"spall","True"
"spalt","True"
"spane","True"
"spang","True"
"spank","True"
"spann","False"
"spans","True"
"spare","True"
"spark","True"
"sparm","False"
"spars","True"
"spart","True"
"spary","False"
"spasm","True"
"spass","False"
"spate","True"
"spath","False"
"spats","True"
"spave","False"
"spawl","True"
"spawn","True"
"spays","True"
"speak","True"
"speal","True"
"spean","True"
"spear","True"
"spece","False"
"speck","True"
"specs","True"
"spect","True"
"speed","True"
"speel","True"
"speen","False"
"speer","True"
"speil","True"
"speir","True"
"spekt","False"
"spelk","True"
"spell","True"
"spelt","True"
"spend","True"
"spent","True"
"speos","True"
"spere","False"
"sperm","True"
"spete","False"
"spews","True"
"spewy","True"
"sphex","False"
"spial","True"
"spica","True"
"spice","True"
"spick","False"
"spics","False"
"spicy","True"
"spied","True"
"spiel","True"
"spier","True"
"spies","True"
"spiff","True"
"spike","True"
"spiks","False"
"spiky","True"
"spile","True"
"spill","True"
"spilt","True"
"spina","True"
"spine","True"
"spink","True"
"spins","True"
"spiny","True"
"spira","False"
"spire","True"
"spiro","False"
"spirt","True"
"spiry","True"
"spise","False"
"spiss","False"
"spite","True"
"spits","True"
"spitz","True"
"spivs","True"
"splad","False"
"splat","True"
"splay","True"
"splet","False"
"split","True"
"spock","False"
"spode","True"
"spoil","True"
"spoke","True"
"spoky","False"
"spole","False"
"spong","False"
"spoof","True"
"spook","True"
"spool","True"
"spoom","True"
"spoon","True"
"spoor","True"
"spoot","True"
"spore","True"
"sport","True"
"sposh","True"
"spots","True"
"spout","True"
"sprad","True"
"sprag","True"
"sprat","True"
"spray","True"
"spree","True"
"spret","False"
"sprew","True"
"sprig","True"
"sprit","True"
"sprod","True"
"sprot","False"
"sprue","True"
"sprug","True"
"spuds","True"
"spued","True"
"spues","True"
"spuke","False"
"spume","True"
"spumy","True"
"spung","False"
"spunk","True"
"spurl","False"
"spurn","True"
"spurs","True"
"spurt","True"
"sputa","True"
"spute","False"
"spyer","False"
"squab","True"
"squad","True"
"squam","False"
"squat","True"
"squaw","True"
"squeg","True"
"squet","False"
"squib","True"
"squid","True"
"squin","False"
"squit","True"
"squiz","True"
"sruti","False"
"ssing","False"
"ssort","False"
"sstor","False"
"staab","False"
"stabs","True"
"stacc","False"
"stack","True"
"stacy","False"
"stade","True"
"staff","True"
"stage","True"
"stags","True"
"stagy","True"
"staia","False"
"staid","True"
"staig","True"
"stail","False"
"stain","True"
"staio","False"
"stair","True"
"stake","True"
"stale","True"
"stalk","True"
"stall","True"
"stamp","True"
"stand","True"
"stane","True"
"stang","True"
"stank","True"
"staph","True"
"stare","True"
"stark","True"
"starn","True"
"starr","True"
"stars","True"
"start","True"
"starw","False"
"stary","False"
"stash","True"
"state","True"
"stats","True"
"stauk","False"
"staun","True"
"staup","False"
"stave","True"
"stawn","False"
"stays","True"
"stchi","False"
"stead","True"
"steak","True"
"steal","True"
"steam","True"
"stean","True"
"stech","False"
"steed","True"
"steek","True"
"steel","True"
"steem","True"
"steen","True"
"steep","True"
"steer","True"
"stegh","False"
"steid","False"
"stein","True"
"stela","True"
"stele","True"
"stell","True"
"stema","False"
"stems","True"
"stend","True"
"steng","False"
"steno","True"
"stent","True"
"steps","True"
"stept","True"
"stere","True"
"steri","False"
"sterk","False"
"stern","True"
"stero","False"
"stert","False"
"stets","True"
"steve","False"
"stews","True"
"stewy","True"
"stich","True"
"stick","True"
"stied","True"
"sties","True"
"stife","False"
"stiff","True"
"stilb","True"
"stile","True"
"still","True"
"stilt","True"
"stime","True"
"stimy","True"
"stine","False"
"sting","True"
"stink","True"
"stint","True"
"stion","False"
"stipa","True"
"stipe","True"
"stipo","False"
"stire","True"
"stirk","True"
"stirp","True"
"stirs","True"
"stite","False"
"stith","False"
"stive","True"
"stivy","True"
"stoae","True"
"stoai","True"
"stoas","True"
"stoat","True"
"stobs","True"
"stock","True"
"stoep","True"
"stoff","False"
"stoga","False"
"stogy","True"
"stoic","True"
"stoit","True"
"stoke","True"
"stola","False"
"stold","False"
"stole","True"
"stoma","True"
"stomp","True"
"stond","True"
"stone","True"
"stong","True"
"stonk","True"
"stony","True"
"stood","True"
"stoof","False"
"stook","True"
"stool","True"
"stoon","False"
"stoop","True"
"stoot","False"
"stopa","False"
"stope","True"
"stops","True"
"stopt","True"
"store","True"
"stork","True"
"storm","True"
"story","True"
"stosh","False"
"stoss","True"
"stott","True"
"stoun","True"
"stoup","True"
"stour","True"
"stout","True"
"stove","True"
"stowp","True"
"stows","True"
"strad","True"
"strae","True"
"strag","True"
"stram","False"
"strap","True"
"straw","True"
"stray","True"
"stree","False"
"strep","True"
"stret","False"
"strew","True"
"strey","False"
"stria","True"
"strid","False"
"strig","True"
"strip","True"
"strit","False"
"strix","False"
"strom","False"
"strop","True"
"strow","True"
"stroy","True"
"strub","False"
"strue","False"
"strum","True"
"strut","True"
"struv","False"
"stubb","False"
"stube","False"
"stubs","True"
"stuck","True"
"stude","True"
"studs","True"
"study","True"
"stuff","True"
"stull","True"
"stulm","True"
"stump","True"
"stums","True"
"stung","True"
"stunk","True"
"stuns","True"
"stunt","True"
"stupa","True"
"stupe","True"
"stupp","False"
"sturk","False"
"sturt","True"
"stuss","False"
"styan","False"
"styca","False"
"styed","True"
"styes","True"
"style","True"
"styli","True"
"stylo","True"
"stymy","True"
"suade","False"
"suant","False"
"suave","True"
"subah","True"
"subas","True"
"subch","False"
"suber","True"
"subet","False"
"subra","False"
"subst","False"
"succi","True"
"sucks","True"
"sucre","True"
"sudan","False"
"sudds","True"
"suddy","False"
"sudes","False"
"sudic","False"
"sudor","True"
"sudra","False"
"sudsy","True"
"suede","True"
"suent","True"
"suers","True"
"suets","True"
"suety","True"
"sueve","False"
"suevi","False"
"sugan","True"
"sugar","True"
"sugat","False"
"sughs","True"
"sugih","False"
"sugis","False"
"suina","False"
"suine","False"
"suing","True"
"suint","True"
"suist","False"
"suite","True"
"suits","True"
"suity","False"
"sukey","False"
"sulci","True"
"sulea","False"
"sulfa","True"
"sulfo","True"
"sulka","False"
"sulks","True"
"sulky","True"
"sulla","False"
"sully","True"
"sumac","True"
"sumak","False"
"sumen","False"
"summa","True"
"sumos","True"
"sumph","True"
"sumps","True"
"sumpt","False"
"sunil","False"
"sunna","True"
"sunni","False"
"sunns","True"
"sunny","True"
"sunup","True"
"suomi","False"
"supai","False"
"super","True"
"supes","True"
"suppl","False"
"supra","True"
"supvr","False"
"surah","True"
"sural","True"
"suras","True"
"surat","True"
"surds","True"
"sured","True"
"surer","True"
"sures","True"
"surfs","True"
"surfy","True"
"surge","True"
"surgy","True"
"surly","True"
"surma","False"
"surra","True"
"surya","False"
"susan","False"
"sushi","True"
"susie","False"
"susso","False"
"sussy","False"
"sutor","True"
"sutra","True"
"sutta","True"
"suyog","False"
"suzan","False"
"svelt","False"
"swabs","True"
"swack","True"
"swage","True"
"swags","True"
"swail","True"
"swain","True"
"swale","True"
"swami","True"
"swamp","True"
"swamy","True"
"swang","True"
"swank","True"
"swans","True"
"swape","False"
"swaps","True"
"sward","True"
"sware","True"
"swarf","True"
"swarm","True"
"swart","True"
"swash","True"
"swath","True"
"swati","False"
"swats","True"
"sways","True"
"swazi","False"
"sweal","True"
"swear","True"
"sweat","True"
"swede","True"
"sweep","True"
"sweer","True"
"sweet","True"
"swego","False"
"swell","True"
"swelp","False"
"swelt","True"
"swept","True"
"swerd","False"
"swick","False"
"swift","True"
"swigs","True"
"swile","True"
"swill","True"
"swims","True"
"swimy","False"
"swine","True"
"swing","True"
"swink","True"
"swipe","True"
"swipy","False"
"swird","False"
"swire","True"
"swirl","True"
"swish","True"
"swiss","True"
"swith","True"
"swive","True"
"swizz","True"
"swobs","True"
"swoln","True"
"swonk","False"
"swoon","True"
"swoop","True"
"swops","True"
"sword","True"
"swore","True"
"sworn","True"
"swosh","False"
"swots","True"
"swoun","True"
"swung","True"
"swure","False"
"sybil","True"
"sybow","True"
"sycee","True"
"syces","True"
"sycon","True"
"syftn","False"
"sykes","True"
"sylid","False"
"sylph","True"
"sylva","True"
"synch","True"
"syncs","True"
"synod","True"
"synop","False"
"syren","True"
"syria","False"
"syrma","False"
"syrup","True"
"syrus","False"
"sysin","False"
"taata","True"
"tabac","False"
"tabby","True"
"tabel","False"
"taber","True"
"tabes","True"
"tabet","False"
"tabic","False"
"tabid","True"
"tabis","True"
"tabla","True"
"table","True"
"tabog","False"
"taboo","True"
"tabor","True"
"tabus","True"
"tabut","False"
"tacan","True"
"tacca","False"
"taces","True"
"tacet","True"
"tache","True"
"tachi","False"
"tachs","True"
"tacit","True"
"tacks","True"
"tacky","True"
"tacos","True"
"tacso","False"
"tacts","True"
"taels","True"
"taffy","True"
"tafia","True"
"tagal","False"
"tagel","False"
"taggy","True"
"tagua","False"
"tagus","False"
"tahar","False"
"tahil","False"
"tahin","False"
"tahrs","True"
"tahua","False"
"taich","False"
"taiga","True"
"tails","True"
"taily","False"
"taino","False"
"tains","True"
"taint","True"
"taipi","False"
"taipo","False"
"tairn","False"
"taise","False"
"taish","True"
"tajes","True"
"tajik","False"
"takao","False"
"takar","False"
"taked","False"
"taken","True"
"taker","True"
"takes","True"
"takin","True"
"takyr","False"
"talak","True"
"talao","False"
"talar","True"
"talas","True"
"talck","False"
"talcs","True"
"taled","False"
"taler","True"
"tales","True"
"talio","False"
"talis","False"
"talks","True"
"talky","True"
"talli","False"
"tally","True"
"talma","True"
"talon","True"
"talpa","True"
"taluk","True"
"talus","True"
"tamal","True"
"tamas","False"
"tambo","False"
"tamed","True"
"tamer","True"
"tames","True"
"tamil","False"
"tamis","True"
"tammy","True"
"tampa","False"
"tamps","True"
"tamul","False"
"tamus","False"
"tanak","False"
"tanan","False"
"tandy","False"
"tanga","True"
"tangi","True"
"tango","True"
"tangs","True"
"tangy","True"
"tanha","False"
"tania","False"
"tanka","True"
"tanks","True"
"tanna","True"
"tanny","False"
"tanoa","False"
"tansy","True"
"tanti","True"
"tanto","True"
"tanya","False"
"tanzy","False"
"tapas","True"
"taped","True"
"tapen","True"
"taper","True"
"tapes","True"
"tapet","True"
"tapia","False"
"tapir","True"
"tapis","True"
"tapit","False"
"tapoa","False"
"tappa","True"
"tapul","False"
"taqua","False"
"taraf","False"
"tarai","False"
"tarau","False"
"tarde","False"
"tardo","True"
"tardy","True"
"tarea","False"
"tared","True"
"tareq","False"
"tares","True"
"tarfa","False"
"targe","True"
"tarie","False"
"tarin","False"
"tarmi","False"
"tarns","True"
"taroc","True"
"tarok","True"
"taros","True"
"tarot","True"
"tarps","True"
"tarre","True"
"tarri","False"
"tarry","True"
"tarse","False"
"tarsi","True"
"tarte","False"
"tarts","True"
"tarve","False"
"tasco","False"
"tasks","True"
"tasse","True"
"taste","True"
"tasty","True"
"tatar","True"
"tater","True"
"tates","True"
"tatie","True"
"tatoo","False"
"tatou","True"
"tatta","False"
"tatty","True"
"taube","True"
"taula","False"
"tauli","False"
"taunt","True"
"taupe","True"
"taupo","False"
"tauri","False"
"tauts","True"
"taver","True"
"tavoy","False"
"tawed","True"
"tawer","True"
"tawgi","False"
"tawie","True"
"tawny","True"
"tawpi","False"
"tawpy","False"
"tawse","True"
"taxed","True"
"taxer","True"
"taxes","True"
"taxin","False"
"taxir","False"
"taxis","True"
"taxon","True"
"taxor","True"
"taxus","True"
"tayer","False"
"tayir","False"
"tayra","True"
"tazia","False"
"tazza","True"
"tazze","True"
"tcawi","False"
"tchai","False"
"tchwi","False"
"teach","True"
"teaer","False"
"teaey","False"
"teaks","True"
"teals","True"
"teams","True"
"tears","True"
"teart","False"
"teary","True"
"tease","True"
"teasy","False"
"teats","True"
"teaty","False"
"teave","False"
"teaze","True"
"tebet","False"
"techy","True"
"tecla","False"
"tecon","False"
"tecta","True"
"tecum","False"
"teddy","True"
"tedge","False"
"teems","True"
"teens","True"
"teeny","True"
"teest","False"
"teeth","True"
"teety","False"
"teffs","True"
"tegua","True"
"tehee","False"
"teian","False"
"teiid","True"
"teind","True"
"teise","False"
"tejon","False"
"tekke","False"
"tekya","False"
"telae","True"
"telar","False"
"teleg","False"
"telei","False"
