"word","source","curated_frequency_score","wordle_valid"
"rudas","wordle","","True"
"rudds","wordle","","True"
"ruddy","curated+wordle","7","True"
"ruder","wordle","","True"
"rudes","wordle","","True"
"rudie","wordle","","True"
"rudis","wordle","","True"
"rueda","wordle","","True"
"ruers","wordle","","True"
"ruffe","wordle","","True"
"ruffs","wordle","","True"
"rugae","wordle","","True"
"rugal","wordle","","True"
"rugby","wordle","","True"
"ruggy","wordle","","True"
"ruing","wordle","","True"
"ruins","wordle","","True"
"rukhs","wordle","","True"
"ruled","curated+wordle","14","True"
"ruler","wordle","","True"
"rules","wordle","","True"
"rumal","wordle","","True"
"rumba","wordle","","True"
"rumbo","wordle","","True"
"rumen","wordle","","True"
"rumes","wordle","","True"
"rumly","wordle","","True"
"rummy","wordle","","True"
"rumor","wordle","","True"
"rumpo","wordle","","True"
"rumps","wordle","","True"
"rumpy","wordle","","True"
"runch","wordle","","True"
"runds","wordle","","True"
"runed","wordle","","True"
"runes","wordle","","True"
"rungs","wordle","","True"
"runic","wordle","","True"
"runny","wordle","","True"
"runts","wordle","","True"
"runty","wordle","","True"
"rupee","wordle","","True"
"rupia","wordle","","True"
"rural","wordle","","True"
"rurps","wordle","","True"
"rurus","wordle","","True"
"rusas","wordle","","True"
"ruses","wordle","","True"
"rushy","wordle","","True"
"rusks","wordle","","True"
"rusma","wordle","","True"
"russe","wordle","","True"
"rusts","wordle","","True"
"rusty","wordle","","True"
"ruths","wordle","","True"
"rutin","wordle","","True"
"rutty","wordle","","True"
"ryals","wordle","","True"
"rybat","wordle","","True"
"ryked","wordle","","True"
"rykes","wordle","","True"
"rymme","wordle","","True"
"rynds","wordle","","True"
"ryots","wordle","","True"
"ryper","wordle","","True"
"saags","wordle","","True"
"sabal","wordle","","True"
"sabed","wordle","","True"
"saber","curated+wordle","42","True"
"sabes","wordle","","True"
"sabha","wordle","","True"
"sabin","wordle","","True"
"sabir","wordle","","True"
"sable","curated+wordle","9","True"
"sabot","wordle","","True"
"sabra","wordle","","True"
"sabre","curated+wordle","9","True"
"sacks","curated+wordle","4","True"
"sacra","wordle","","True"
"saddo","wordle","","True"
"sades","wordle","","True"
"sadhe","wordle","","True"
"sadhu","wordle","","True"
"sadis","wordle","","True"
"sadly","curated+wordle","19","True"
"sados","wordle","","True"
"sadza","wordle","","True"
"safed","wordle","","True"
"safer","curated+wordle","7","True"
"safes","wordle","","True"
"sagas","wordle","","True"
"sager","wordle","","True"
"sages","wordle","","True"
"saggy","wordle","","True"
"sagos","wordle","","True"
"sagum","wordle","","True"
"saheb","wordle","","True"
"sahib","wordle","","True"
"saice","wordle","","True"
"saick","wordle","","True"
"saics","wordle","","True"
"saids","wordle","","True"
"saiga","wordle","","True"
"sails","wordle","","True"
"saims","wordle","","True"
"saine","wordle","","True"
"sains","wordle","","True"
"saint","wordle","","True"
"sairs","wordle","","True"
"saist","wordle","","True"
"saith","wordle","","True"
"sajou","wordle","","True"
"sakai","wordle","","True"
"saker","wordle","","True"
"sakes","wordle","","True"
"sakia","wordle","","True"
"sakis","wordle","","True"
"sakti","wordle","","True"
"salad","wordle","","True"
"salal","wordle","","True"
"salat","wordle","","True"
"salep","wordle","","True"
"sales","curated+wordle","10","True"
"salet","wordle","","True"
"salic","wordle","","True"
"salix","wordle","","True"
"salle","wordle","","True"
"sally","wordle","","True"
"salmi","wordle","","True"
"salol","wordle","","True"
"salon","wordle","","True"
"salop","wordle","","True"
"salpa","wordle","","True"
"salps","wordle","","True"
"salsa","wordle","","True"
"salse","wordle","","True"
"salto","wordle","","True"
"salts","wordle","","True"
"salty","wordle","","True"
"salue","wordle","","True"
"salut","wordle","","True"
"salve","wordle","","True"
"salvo","wordle","","True"
"saman","wordle","","True"
"samas","wordle","","True"
"samba","wordle","","True"
"sambo","wordle","","True"
"samek","wordle","","True"
"samel","wordle","","True"
"samen","wordle","","True"
"sames","wordle","","True"
"samey","wordle","","True"
"samfu","wordle","","True"
"sammy","wordle","","True"
"sampi","wordle","","True"
"samps","wordle","","True"
"sands","curated+wordle","4","True"
"sandy","wordle","","True"
"saned","wordle","","True"
"saner","wordle","","True"
"sanes","wordle","","True"
"sanga","wordle","","True"
"sangh","wordle","","True"
"sango","wordle","","True"
"sangs","wordle","","True"
"sanko","wordle","","True"
"sansa","wordle","","True"
"santo","wordle","","True"
"sants","wordle","","True"
"saola","wordle","","True"
"sapan","wordle","","True"
"sapid","wordle","","True"
"sapor","wordle","","True"
"sappy","wordle","","True"
"saran","wordle","","True"
"sards","wordle","","True"
"sared","wordle","","True"
"saree","wordle","","True"
"sarge","wordle","","True"
"sargo","wordle","","True"
"sarin","wordle","","True"
"saris","wordle","","True"
"sarks","wordle","","True"
"sarky","wordle","","True"
"sarod","wordle","","True"
"saros","wordle","","True"
"sarus","wordle","","True"
"saser","wordle","","True"
"sasin","wordle","","True"
"sasse","wordle","","True"
"sassy","wordle","","True"
"satai","wordle","","True"
"satay","wordle","","True"
"sated","wordle","","True"
"satem","wordle","","True"
"sates","wordle","","True"
"satin","wordle","","True"
"satis","wordle","","True"
"satyr","wordle","","True"
"sauba","wordle","","True"
"sauce","curated+wordle","4","True"
"sauch","wordle","","True"
"saucy","wordle","","True"
"saugh","wordle","","True"
"sauls","wordle","","True"
"sault","wordle","","True"
"sauna","wordle","","True"
"saunt","wordle","","True"
"saury","wordle","","True"
"saute","wordle","","True"
"sauts","wordle","","True"
"saved","curated+wordle","51","True"
"saver","wordle","","True"
"saves","wordle","","True"
"savey","wordle","","True"
"savin","wordle","","True"
"savor","wordle","","True"
"savoy","wordle","","True"
"savvy","wordle","","True"
"sawah","wordle","","True"
"sawed","wordle","","True"
"sawer","wordle","","True"
"saxes","wordle","","True"
"sayed","wordle","","True"
"sayer","wordle","","True"
"sayid","wordle","","True"
"sayne","wordle","","True"
"sayon","wordle","","True"
"sayst","wordle","","True"
"sazes","wordle","","True"
"scabs","wordle","","True"
"scads","wordle","","True"
"scaff","wordle","","True"
"scags","wordle","","True"
"scail","wordle","","True"
"scala","wordle","","True"
"scald","wordle","","True"
"scale","curated+wordle","45","True"
"scall","wordle","","True"
"scalp","curated+wordle","25","True"
"scaly","wordle","","True"
"scamp","wordle","","True"
"scams","wordle","","True"
"scand","wordle","","True"
"scans","wordle","","True"
"scant","curated+wordle","4","True"
"scapa","wordle","","True"
"scape","wordle","","True"
"scapi","wordle","","True"
"scare","wordle","","True"
"scarf","curated+wordle","12","True"
"scarp","wordle","","True"
"scars","curated+wordle","35","True"
"scart","wordle","","True"
"scary","wordle","","True"
"scath","wordle","","True"
"scats","wordle","","True"
"scatt","wordle","","True"
"scaud","wordle","","True"
"scaup","wordle","","True"
"scaur","wordle","","True"
"scaws","wordle","","True"
"sceat","wordle","","True"
"scena","wordle","","True"
"scend","wordle","","True"
"scene","curated+wordle","49","True"
"scent","curated+wordle","17","True"
"schav","wordle","","True"
"schmo","wordle","","True"
"schul","wordle","","True"
"schwa","wordle","","True"
"scion","wordle","","True"
"sclim","wordle","","True"
"scody","wordle","","True"
"scoff","wordle","","True"
"scogs","wordle","","True"
"scold","wordle","","True"
"scone","wordle","","True"
"scoog","wordle","","True"
"scoop","wordle","","True"
"scoot","wordle","","True"
"scopa","wordle","","True"
"scope","curated+wordle","7","True"
"scops","wordle","","True"
"score","curated+wordle","17","True"
"scorn","wordle","","True"
"scots","wordle","","True"
"scoug","wordle","","True"
"scoup","wordle","","True"
"scour","wordle","","True"
"scout","wordle","","True"
"scowl","wordle","","True"
"scowp","wordle","","True"
"scows","wordle","","True"
"scrab","wordle","","True"
"scrae","wordle","","True"
"scrag","wordle","","True"
"scram","wordle","","True"
"scran","wordle","","True"
"scrap","curated+wordle","6","True"
"scrat","wordle","","True"
"scraw","wordle","","True"
"scray","wordle","","True"
"scree","wordle","","True"
"screw","curated+wordle","11","True"
"scrim","wordle","","True"
"scrip","wordle","","True"
"scrob","wordle","","True"
"scrod","wordle","","True"
"scrog","wordle","","True"
"scrow","wordle","","True"
"scrub","wordle","","True"
"scrum","wordle","","True"
"scuba","wordle","","True"
"scudi","wordle","","True"
"scudo","wordle","","True"
"scuds","wordle","","True"
"scuff","wordle","","True"
"scuft","wordle","","True"
"scugs","wordle","","True"
"sculk","wordle","","True"
"scull","wordle","","True"
"sculp","wordle","","True"
"sculs","wordle","","True"
"scums","wordle","","True"
"scups","wordle","","True"
"scurf","wordle","","True"
"scurs","wordle","","True"
"scuse","wordle","","True"
"scuta","wordle","","True"
"scute","wordle","","True"
"scuts","wordle","","True"
"scuzz","wordle","","True"
"scyes","wordle","","True"
"sdayn","wordle","","True"
"sdein","wordle","","True"
"seals","wordle","","True"
"seame","wordle","","True"
"seams","wordle","","True"
"seamy","wordle","","True"
"seans","wordle","","True"
"seare","wordle","","True"
"sears","wordle","","True"
"sease","wordle","","True"
"seats","curated+wordle","21","True"
"seaze","wordle","","True"
"sebum","wordle","","True"
"secco","wordle","","True"
"sechs","wordle","","True"
"sects","wordle","","True"
"sedan","wordle","","True"
"seder","wordle","","True"
"sedes","wordle","","True"
"sedge","wordle","","True"
"sedgy","wordle","","True"
"sedum","wordle","","True"
"seeds","curated+wordle","7","True"
"seedy","wordle","","True"
"seeks","curated+wordle","5","True"
"seeld","wordle","","True"
"seels","wordle","","True"
"seely","wordle","","True"
"seems","curated+wordle","134","True"
"seeps","wordle","","True"
"seepy","wordle","","True"
"seers","wordle","","True"
"sefer","wordle","","True"
"segar","wordle","","True"
"segni","wordle","","True"
"segno","wordle","","True"
"segol","wordle","","True"
"segos","wordle","","True"
"segue","wordle","","True"
"sehri","wordle","","True"
"seifs","wordle","","True"
"seils","wordle","","True"
"seine","wordle","","True"
"seirs","wordle","","True"
"seise","wordle","","True"
"seism","wordle","","True"
"seity","wordle","","True"
"seiza","wordle","","True"
"seize","curated+wordle","31","True"
"sekos","wordle","","True"
"sekts","wordle","","True"
"selah","wordle","","True"
"seles","wordle","","True"
"selfs","wordle","","True"
"sella","wordle","","True"
"selle","wordle","","True"
"sells","wordle","","True"
"selva","wordle","","True"
"semee","wordle","","True"
"semen","wordle","","True"
"semes","wordle","","True"
"semie","wordle","","True"
"semis","wordle","","True"
"senas","wordle","","True"
"sends","curated+wordle","8","True"
"senes","wordle","","True"
"sengi","wordle","","True"
"senna","wordle","","True"
"senor","wordle","","True"
"sensa","wordle","","True"
"sense","curated+wordle","103","True"
"sensi","wordle","","True"
"sente","wordle","","True"
"senti","wordle","","True"
"sents","wordle","","True"
"senvy","wordle","","True"
"senza","wordle","","True"
"sepad","wordle","","True"
"sepal","wordle","","True"
"sepia","wordle","","True"
"sepic","wordle","","True"
"sepoy","wordle","","True"
"septa","curated+wordle","7","True"
"septs","wordle","","True"
"serac","wordle","","True"
"serai","wordle","","True"
"seral","wordle","","True"
"sered","wordle","","True"
"serer","wordle","","True"
"seres","wordle","","True"
"serfs","curated+wordle","80","True"
"serge","wordle","","True"
"seric","wordle","","True"
"serif","wordle","","True"
"serin","wordle","","True"
"serks","wordle","","True"
"seron","wordle","","True"
"serow","wordle","","True"
"serra","wordle","","True"
"serre","wordle","","True"
"serrs","wordle","","True"
"serry","wordle","","True"
"serum","wordle","","True"
"serve","curated+wordle","64","True"
"servo","wordle","","True"
"sesey","wordle","","True"
"sessa","wordle","","True"
"setae","wordle","","True"
"setal","wordle","","True"
"seton","wordle","","True"
"setts","wordle","","True"
"setup","wordle","","True"
"seven","curated+wordle","132","True"
"sever","wordle","","True"
"sewan","wordle","","True"
"sewar","wordle","","True"
"sewed","wordle","","True"
"sewel","wordle","","True"
"sewen","wordle","","True"
"sewer","wordle","","True"
"sewin","wordle","","True"
"sexed","wordle","","True"
"sexer","wordle","","True"
"sexes","wordle","","True"
"sexto","wordle","","True"
"sexts","wordle","","True"
"seyen","wordle","","True"
"shack","wordle","","True"
"shade","curated+wordle","35","True"
"shads","wordle","","True"
"shady","wordle","","True"
"shaft","curated+wordle","71","True"
"shags","wordle","","True"
"shahs","wordle","","True"
"shake","curated+wordle","14","True"
"shako","wordle","","True"
"shakt","wordle","","True"
"shaky","wordle","","True"
"shale","wordle","","True"
"shall","curated+wordle","735","True"
"shalm","wordle","","True"
"shalt","wordle","","True"
"shaly","wordle","","True"
"shama","wordle","","True"
"shame","curated+wordle","32","True"
"shams","wordle","","True"
"shand","wordle","","True"
"shank","wordle","","True"
"shans","wordle","","True"
"shape","curated+wordle","62","True"
"shaps","wordle","","True"
"shard","wordle","","True"
"share","curated+wordle","69","True"
"shark","wordle","","True"
"sharn","wordle","","True"
"sharp","curated+wordle","83","True"
"shash","wordle","","True"
"shaul","wordle","","True"
"shave","wordle","","True"
"shawl","curated+wordle","22","True"
"shawm","wordle","","True"
"shawn","wordle","","True"
"shaws","wordle","","True"
"shaya","wordle","","True"
"shays","wordle","","True"
"shchi","wordle","","True"
"sheaf","wordle","","True"
"sheal","wordle","","True"
"shear","wordle","","True"
"sheas","wordle","","True"
"sheds","curated+wordle","5","True"
"sheel","wordle","","True"
"sheen","wordle","","True"
"sheep","curated+wordle","24","True"
"sheer","curated+wordle","8","True"
"sheet","curated+wordle","29","True"
"sheik","wordle","","True"
"shelf","curated+wordle","8","True"
"shell","curated+wordle","41","True"
"shend","wordle","","True"
"shent","wordle","","True"
"sheol","wordle","","True"
"sherd","wordle","","True"
"shere","wordle","","True"
"shero","wordle","","True"
"shets","wordle","","True"
"sheva","wordle","","True"
"shewn","wordle","","True"
"shews","wordle","","True"
"shiai","wordle","","True"
"shied","wordle","","True"
"shiel","wordle","","True"
"shier","wordle","","True"
"shies","wordle","","True"
"shift","curated+wordle","6","True"
"shill","wordle","","True"
"shily","wordle","","True"
"shims","wordle","","True"
"shine","curated+wordle","4","True"
"shins","wordle","","True"
"shiny","wordle","","True"
"ships","curated+wordle","64","True"
"shire","wordle","","True"
"shirk","wordle","","True"
"shirr","wordle","","True"
"shirs","wordle","","True"
"shirt","wordle","","True"
"shish","wordle","","True"
"shiso","wordle","","True"
"shist","wordle","","True"
"shite","wordle","","True"
"shits","wordle","","True"
"shiur","wordle","","True"
"shiva","wordle","","True"
"shive","wordle","","True"
"shivs","wordle","","True"
"shlep","wordle","","True"
"shlub","wordle","","True"
"shmek","wordle","","True"
"shmoe","wordle","","True"
"shoal","wordle","","True"
"shoat","wordle","","True"
"shock","curated+wordle","87","True"
"shoed","wordle","","True"
"shoer","wordle","","True"
"shoes","curated+wordle","38","True"
"shogi","wordle","","True"
"shogs","wordle","","True"
"shoji","wordle","","True"
"shojo","wordle","","True"
"shola","wordle","","True"
"shone","curated+wordle","41","True"
"shook","curated+wordle","70","True"
"shool","wordle","","True"
"shoon","wordle","","True"
"shoos","wordle","","True"
"shoot","wordle","","True"
"shope","wordle","","True"
"shops","wordle","","True"
"shore","curated+wordle","11","True"
"shorl","wordle","","True"
"shorn","wordle","","True"
"short","curated+wordle","236","True"
"shote","wordle","","True"
"shots","wordle","","True"
"shott","wordle","","True"
"shout","wordle","","True"
"shove","curated+wordle","6","True"
"showd","wordle","","True"
"shown","curated+wordle","113","True"
"shows","wordle","","True"
"showy","wordle","","True"
"shoyu","wordle","","True"
"shred","wordle","","True"
"shrew","wordle","","True"
"shris","wordle","","True"
"shrow","wordle","","True"
"shrub","wordle","","True"
"shrug","wordle","","True"
"shtik","wordle","","True"
"shtum","wordle","","True"
"shtup","wordle","","True"
"shuck","wordle","","True"
"shule","wordle","","True"
"shuln","wordle","","True"
"shuls","wordle","","True"
"shuns","wordle","","True"
"shunt","wordle","","True"
"shura","wordle","","True"
"shush","wordle","","True"
"shute","wordle","","True"
"shuts","wordle","","True"
"shwas","wordle","","True"
"shyer","wordle","","True"
"shyly","wordle","","True"
"sials","wordle","","True"
"sibbs","wordle","","True"
"sibyl","wordle","","True"
"sices","wordle","","True"
"sicht","wordle","","True"
"sicko","wordle","","True"
"sicks","wordle","","True"
"sicky","wordle","","True"
"sidas","wordle","","True"
"sided","curated+wordle","5","True"
"sider","wordle","","True"
"sides","curated+wordle","172","True"
"sidha","wordle","","True"
"sidhe","wordle","","True"
"sidle","wordle","","True"
"siege","curated+wordle","8","True"
"sield","wordle","","True"
"siens","wordle","","True"
"sient","wordle","","True"
"sieth","wordle","","True"
"sieur","wordle","","True"
"sieve","wordle","","True"
"sifts","wordle","","True"
"sighs","curated+wordle","6","True"
"sight","curated+wordle","129","True"
"sigil","wordle","","True"
"sigla","wordle","","True"
"sigma","wordle","","True"
"signa","wordle","","True"
"signs","curated+wordle","98","True"
"sijos","wordle","","True"
"sikas","wordle","","True"
"siker","wordle","","True"
"sikes","wordle","","True"
"silds","wordle","","True"
"siled","wordle","","True"
"silen","wordle","","True"
"siler","wordle","","True"
"siles","wordle","","True"
"silex","wordle","","True"
"silks","wordle","","True"
"silky","wordle","","True"
"sills","wordle","","True"
"silly","wordle","","True"
"silos","wordle","","True"
"silts","wordle","","True"
"silty","wordle","","True"
"silva","wordle","","True"
"simar","wordle","","True"
"simas","wordle","","True"
"simba","wordle","","True"
"simis","wordle","","True"
"simps","wordle","","True"
"simul","wordle","","True"
"since","curated+wordle","260","True"
"sinds","wordle","","True"
"sined","wordle","","True"
"sines","wordle","","True"
"sinew","wordle","","True"
"singe","wordle","","True"
"sings","wordle","","True"
"sinhs","wordle","","True"
"sinks","wordle","","True"
"sinky","wordle","","True"
"sinus","wordle","","True"
"siped","wordle","","True"
"sipes","wordle","","True"
"sippy","wordle","","True"
"sired","wordle","","True"
"siree","wordle","","True"
"siren","wordle","","True"
"sires","wordle","","True"
"sirih","wordle","","True"
"siris","wordle","","True"
"siroc","wordle","","True"
"sirra","wordle","","True"
"sirup","wordle","","True"
"sisal","wordle","","True"
"sises","wordle","","True"
"sissy","wordle","","True"
"sista","wordle","","True"
"sists","wordle","","True"
"sitar","wordle","","True"
"sited","wordle","","True"
"sites","wordle","","True"
"sithe","wordle","","True"
"sitka","wordle","","True"
"situp","wordle","","True"
"situs","wordle","","True"
"siver","wordle","","True"
"sixer","wordle","","True"
"sixes","wordle","","True"
"sixmo","wordle","","True"
"sixte","wordle","","True"
"sixth","wordle","","True"
"sixty","wordle","","True"
"sizar","wordle","","True"
"sized","wordle","","True"
"sizel","wordle","","True"
"sizer","wordle","","True"
"sizes","wordle","","True"
"skags","wordle","","True"
"skail","wordle","","True"
"skald","wordle","","True"
"skank","wordle","","True"
"skart","wordle","","True"
"skate","wordle","","True"
"skats","wordle","","True"
"skatt","wordle","","True"
"skaws","wordle","","True"
"skean","wordle","","True"
"skear","wordle","","True"
"skeds","wordle","","True"
"skeed","wordle","","True"
"skeef","wordle","","True"
"skeen","wordle","","True"
"skeer","wordle","","True"
"skees","wordle","","True"
"skeet","wordle","","True"
"skegg","wordle","","True"
"skegs","wordle","","True"
"skein","wordle","","True"
"skelf","wordle","","True"
"skell","wordle","","True"
"skelm","wordle","","True"
"skelp","wordle","","True"
"skene","wordle","","True"
"skens","wordle","","True"
"skeos","wordle","","True"
"skeps","wordle","","True"
"skers","wordle","","True"
"skets","wordle","","True"
"skews","wordle","","True"
"skids","wordle","","True"
"skied","wordle","","True"
"skier","wordle","","True"
"skies","wordle","","True"
"skiey","wordle","","True"
"skiff","wordle","","True"
"skill","wordle","","True"
"skimo","wordle","","True"
"skimp","wordle","","True"
"skims","wordle","","True"
"skink","wordle","","True"
"skins","wordle","","True"
"skint","wordle","","True"
"skios","wordle","","True"
"skips","wordle","","True"
"skirl","wordle","","True"
"skirr","wordle","","True"
"skirt","wordle","","True"
"skite","wordle","","True"
"skits","wordle","","True"
"skive","wordle","","True"
"skivy","wordle","","True"
"sklim","wordle","","True"
"skoal","wordle","","True"
"skody","wordle","","True"
"skoff","wordle","","True"
"skogs","wordle","","True"
"skols","wordle","","True"
"skool","wordle","","True"
"skort","wordle","","True"
"skosh","wordle","","True"
"skran","wordle","","True"
"skrik","wordle","","True"
"skuas","wordle","","True"
"skugs","wordle","","True"
"skulk","wordle","","True"
"skull","wordle","","True"
"skunk","wordle","","True"
"skyed","wordle","","True"
"skyer","wordle","","True"
"skyey","wordle","","True"
"skyfs","wordle","","True"
"skyre","wordle","","True"
"skyrs","wordle","","True"
"skyte","wordle","","True"
"slabs","wordle","","True"
"slack","curated+wordle","4","True"
"slade","wordle","","True"
"slaes","wordle","","True"
"slags","wordle","","True"
"slaid","wordle","","True"
"slain","wordle","","True"
"slake","wordle","","True"
"slams","wordle","","True"
"slane","wordle","","True"
"slang","wordle","","True"
"slank","wordle","","True"
"slant","wordle","","True"
"slaps","wordle","","True"
"slart","wordle","","True"
"slash","wordle","","True"
"slate","wordle","","True"
"slats","wordle","","True"
"slaty","wordle","","True"
"slave","curated+wordle","78","False"
"slaws","wordle","","True"
"slays","wordle","","True"
"slebs","wordle","","True"
"sleds","wordle","","True"
"sleek","curated+wordle","5","True"
"sleep","curated+wordle","113","True"
"sleer","wordle","","True"
"sleet","wordle","","True"
"slept","wordle","","True"
"slews","wordle","","True"
"sleys","wordle","","True"
"slice","curated+wordle","5","True"
"slick","wordle","","True"
"slide","curated+wordle","4","True"
"slier","wordle","","True"
"slily","wordle","","True"
"slime","wordle","","True"
"slims","wordle","","True"
"slimy","wordle","","True"
"sling","wordle","","True"
"slink","wordle","","True"
"slipe","wordle","","True"
"slips","wordle","","True"
"slipt","wordle","","True"
"slish","wordle","","True"
"slits","wordle","","True"
"slive","wordle","","True"
"sloan","wordle","","True"
"slobs","wordle","","True"
"sloes","wordle","","True"
"slogs","wordle","","True"
"sloid","wordle","","True"
"slojd","wordle","","True"
"slomo","wordle","","True"
"sloom","wordle","","True"
"sloop","wordle","","True"
"sloot","wordle","","True"
"slope","wordle","","True"
"slops","wordle","","True"
"slopy","wordle","","True"
"slorm","wordle","","True"
"slosh","wordle","","True"
"sloth","wordle","","True"
"slots","wordle","","True"
"slove","wordle","","True"
"slows","wordle","","True"
"sloyd","wordle","","True"
"slubb","wordle","","True"
"slubs","wordle","","True"
"slued","wordle","","True"
"slues","wordle","","True"
"sluff","wordle","","True"
"slugs","wordle","","True"
"sluit","wordle","","True"
"slump","wordle","","True"
"slums","wordle","","True"
"slung","wordle","","True"
"slunk","wordle","","True"
"slurb","wordle","","True"
"slurp","wordle","","True"
"slurs","wordle","","True"
"sluse","wordle","","True"
"slush","wordle","","True"
"slyer","wordle","","True"
"slyly","wordle","","True"
"slype","wordle","","True"
"smaak","wordle","","True"
"smack","curated+wordle","5","True"
"smaik","wordle","","True"
"small","curated+wordle","527","True"
"smalm","wordle","","True"
"smalt","wordle","","True"
"smarm","wordle","","True"
"smart","wordle","","True"
"smash","curated+wordle","4","True"
"smaze","wordle","","True"
"smear","wordle","","True"
"smeek","wordle","","True"
"smees","wordle","","True"
"smeik","wordle","","True"
"smeke","wordle","","True"
"smell","wordle","","True"
"smelt","wordle","","True"
"smerk","wordle","","True"
"smews","wordle","","True"
"smile","curated+wordle","426","True"
"smirk","wordle","","True"
"smirr","wordle","","True"
"smirs","wordle","","True"
"smite","wordle","","True"
"smith","wordle","","True"
"smits","wordle","","True"
"smock","wordle","","True"
"smogs","wordle","","True"
"smoke","curated+wordle","144","True"
"smoko","wordle","","True"
"smoky","wordle","","True"
"smolt","wordle","","True"
"smoor","wordle","","True"
"smoot","wordle","","True"
"smore","wordle","","True"
"smorg","wordle","","True"
"smote","wordle","","True"
"smout","wordle","","True"
"smowt","wordle","","True"
"smugs","wordle","","True"
"smurs","wordle","","True"
"smush","wordle","","True"
"smuts","wordle","","True"
"snabs","wordle","","True"
"snack","wordle","","True"
"snafu","wordle","","True"
"snags","wordle","","True"
"snail","wordle","","True"
"snake","curated+wordle","13","True"
"snaky","wordle","","True"
"snaps","wordle","","True"
"snare","wordle","","True"
"snarf","wordle","","True"
"snark","wordle","","True"
"snarl","wordle","","True"
"snars","wordle","","True"
"snary","wordle","","True"
"snash","wordle","","True"
"snath","wordle","","True"
"snaws","wordle","","True"
"snead","wordle","","True"
"sneak","wordle","","True"
"sneap","wordle","","True"
"snebs","wordle","","True"
"sneck","wordle","","True"
"sneds","wordle","","True"
"sneed","wordle","","True"
"sneer","curated+wordle","6","True"
"snees","wordle","","True"
"snell","wordle","","True"
"snibs","wordle","","True"
"snick","wordle","","True"
"snide","wordle","","True"
"snies","wordle","","True"
"sniff","wordle","","True"
"snift","wordle","","True"
"snigs","wordle","","True"
"snipe","wordle","","True"
"snips","wordle","","True"
"snipy","wordle","","True"
"snirt","wordle","","True"
"snits","wordle","","True"
"snobs","wordle","","True"
"snods","wordle","","True"
"snoek","wordle","","True"
"snoep","wordle","","True"
"snogs","wordle","","True"
"snoke","wordle","","True"
"snood","wordle","","True"
"snook","wordle","","True"
"snool","wordle","","True"
"snoop","wordle","","True"
"snoot","wordle","","True"
"snore","wordle","","True"
"snort","wordle","","True"
"snots","wordle","","True"
"snout","wordle","","True"
"snowk","wordle","","True"
"snows","wordle","","True"
"snowy","wordle","","True"
"snubs","wordle","","True"
"snuck","wordle","","True"
"snuff","curated+wordle","11","True"
"snugs","wordle","","True"
"snush","wordle","","True"
"snyes","wordle","","True"
"soaks","wordle","","True"
"soaps","wordle","","True"
"soapy","wordle","","True"
"soare","wordle","","True"
"soars","wordle","","True"
"soave","wordle","","True"
"sobas","wordle","","True"
"sober","curated+wordle","7","True"
"socas","wordle","","True"
"soces","wordle","","True"
"socko","wordle","","True"
"socks","wordle","","True"
"socle","wordle","","True"
"sodas","wordle","","True"
"soddy","wordle","","True"
"sodic","wordle","","True"
"sodom","wordle","","True"
"sofar","wordle","","True"
"sofas","wordle","","True"
"softa","wordle","","True"
"softs","wordle","","True"
"softy","wordle","","True"
"soger","wordle","","True"
"soggy","wordle","","True"
"sohur","wordle","","True"
"soils","wordle","","True"
"soily","wordle","","True"
"sojas","wordle","","True"
"sojus","wordle","","True"
"sokah","wordle","","True"
"soken","wordle","","True"
"sokes","wordle","","True"
"sokol","wordle","","True"
"solah","wordle","","True"
"solan","wordle","","True"
"solar","wordle","","True"
"solas","wordle","","True"
"solde","wordle","","True"
"soldi","wordle","","True"
"soldo","wordle","","True"
"solds","wordle","","True"
"soled","wordle","","True"
"solei","wordle","","True"
"soler","wordle","","True"
"soles","wordle","","True"
"solid","wordle","","True"
"solon","wordle","","True"
"solos","wordle","","True"
"solum","wordle","","True"
"solus","wordle","","True"
"solve","wordle","","True"
"soman","wordle","","True"
"somas","wordle","","True"
"sonar","wordle","","True"
"sonce","wordle","","True"
"sonde","wordle","","True"
"sones","wordle","","True"
"songs","wordle","","True"
"sonic","wordle","","True"
"sonly","wordle","","True"
"sonne","wordle","","True"
"sonny","wordle","","True"
"sonse","wordle","","True"
"sonsy","wordle","","True"
"sooey","wordle","","True"
"sooks","wordle","","True"
"sooky","wordle","","True"
"soole","wordle","","True"
"sools","wordle","","True"
"sooms","wordle","","True"
"soops","wordle","","True"
"soote","wordle","","True"
"sooth","wordle","","True"
"soots","wordle","","True"
"sooty","wordle","","True"
"sophs","wordle","","True"
"sophy","wordle","","True"
"sopor","wordle","","True"
"soppy","wordle","","True"
"sopra","wordle","","True"
"soral","wordle","","True"
"soras","wordle","","True"
"sorbo","wordle","","True"
"sorbs","wordle","","True"
"sorda","wordle","","True"
"sordo","wordle","","True"
"sords","wordle","","True"
"sored","wordle","","True"
"soree","wordle","","True"
"sorel","wordle","","True"
"sorer","wordle","","True"
"sores","wordle","","True"
"sorex","wordle","","True"
"sorgo","wordle","","True"
"sorns","wordle","","True"
"sorra","wordle","","True"
"sorry","wordle","","True"
"sorta","wordle","","True"
"sorts","wordle","","True"
"sorus","wordle","","True"
"soths","wordle","","True"
"sotol","wordle","","True"
"souce","wordle","","True"
"souct","wordle","","True"
"sough","wordle","","True"
"souks","wordle","","True"
"souls","wordle","","True"
"soums","wordle","","True"
